contribution_date,amount,contributor_name,sector_category,alignment,candidate_name,office
2021-10-25,250.0,Medical Society of the State of New York,industry_association,neutral,Peter Harckham,state_senate
2024-05-21,250.0,Healthcare Association of New York State (HANYS),industry_association,unknown,Nily D Rozic,assembly
2020-03-03,250.0,New York State Society of Anesthesiologists,industry_association,unknown,Peter Harckham,state_senate
2024-02-25,250.0,New York State Dental Association PAC (NYSDAPAC),industry_association,unknown,Samra Brouk,state_senate
2021-10-06,250.0,Pharmacists Society of the State of New York,industry_association,unknown,Peter Harckham,state_senate
2024-10-15,250.0,Pharmacy PAC of New York State,industry_association,neutral,Yudelka Tapia,assembly
2021-05-05,250.0,Medical Society of the State of New York,industry_association,neutral,Peter Harckham,state_senate
2026-05-27,250.0,Medical Society of the State of New York,industry_association,neutral,Samra Brouk,state_senate
2024-02-26,250.0,Greater New York Hospital Association (GNYHA),industry_association,neutral,Lea Webb,state_senate
2025-10-09,250.0,American Adult Day Care Center,adult_day_care,neutral,John C Liu,state_senate
2020-02-26,250.0,Hearing Healthcare Alliance of New York,industry_association,neutral,Peter Harckham,state_senate
2024-04-17,250.0,NY State Psychiatric PAC,industry_association,neutral,Zellnor Myrie,state_senate
2020-03-04,250.0,Leadingage New York Pac,industry_association,neutral,Peter Harckham,state_senate
2026-04-06,250.0,Healthcare Association of New York State (HANYS),industry_association,neutral,Yudelka Tapia,assembly
2026-06-16,250.0,Health Info Works Inc,other_healthcare_related,neutral,Irene Villacci,assembly
2024-03-12,250.0,New York State Dental Association PAC (NYSDAPAC),industry_association,unknown,Sarah Hart Clark,assembly
2023-06-26,250.0,Johnson & Johnson,pharma,neutral,Kenneth P. Zebrowski,assembly
2022-07-19,250.0,Dental Design Studiio,hospital_health_system_provider,neutral,Susan J Serino,state_senate
2020-02-25,250.0,New York State Society of Anesthesiologists,industry_association,unknown,Monica Piga Wallace,assembly
2022-05-31,250.0,Johnson & Johnson,pharma,neutral,Nily D Rozic,assembly
2023-05-22,250.0,Medical Society of the State of New York,industry_association,neutral,Monica Piga Wallace,assembly
2020-10-05,250.0,Planned Parenthood PAC,other_healthcare_related,unknown,Anna Ruth Kelles,assembly
2024-10-10,250.0,Leadingage New York Pac,industry_association,neutral,Monica Piga Wallace,assembly
2020-02-27,250.0,Leadingage New York Pac,industry_association,neutral,Monica Piga Wallace,assembly
2024-06-11,250.0,Medical Society of the State of New York,industry_association,neutral,Monica Piga Wallace,assembly
2022-06-17,250.0,New York State Society of Anesthesiologists,industry_association,unknown,Monica Piga Wallace,assembly
2020-09-28,250.0,Johnson & Johnson,pharma,neutral,Robert J Rodriguez,assembly
2022-03-25,250.0,New York State Society of Anesthesiologists,industry_association,unknown,Monica Piga Wallace,assembly
2023-05-17,250.0,Healthcare Association of New York State (HANYS),industry_association,unknown,Monica Piga Wallace,assembly
2022-03-25,250.0,Healthcare Association of New York State (HANYS),industry_association,unknown,Monica Piga Wallace,assembly
2024-05-21,250.0,Healthcare Association of New York State (HANYS),industry_association,unknown,Monica Piga Wallace,assembly
2020-04-30,250.0,Healthcare Association of New York State (HANYS),industry_association,unknown,Melissa L. Miller,assembly
2021-10-08,250.0,Healthcare Association of New York State (HANYS),industry_association,unknown,Melissa L. Miller,assembly
2021-11-17,250.0,Johnson & Johnson,pharma,neutral,Nily D Rozic,assembly
2020-07-02,250.0,AbbVie,pharma,neutral,Robert J Rodriguez,assembly
2021-08-12,250.0,Sedgwick Pharmacy Inc.,pharmacy,neutral,Jeffrey Dinowitz,assembly
2020-09-23,250.0,Johnson & Johnson,pharma,neutral,Alfred Taylor,assembly
2021-03-24,250.0,Pharmacists Society of the State of New York,industry_association,unknown,Michelle Hinchey,state_senate
2023-06-21,250.0,Johnson & Johnson,pharma,neutral,Nily D Rozic,assembly
2022-10-06,250.0,New York State Dental Association PAC (NYSDAPAC),industry_association,neutral,Philip A. Palmesano,assembly
2020-10-09,250.0,Andolina Dental PC,hospital_health_system_provider,neutral,Philip A. Palmesano,assembly
2022-05-23,250.0,Pharmacists Society of the State of New York,industry_association,unknown,Alfred Taylor,assembly
2022-05-31,250.0,Pharmacists Society of the State of New York,industry_association,unknown,Alfred Taylor,assembly
2022-05-31,250.0,Healthcare Association of New York State (HANYS),industry_association,neutral,Alfred Taylor,assembly
2022-03-26,250.0,New York State Dental Association PAC (NYSDAPAC),industry_association,unknown,Thomas J Abinanti,assembly
2022-05-23,250.0,Healthcare Association of New York State (HANYS),industry_association,neutral,Alfred Taylor,assembly
2024-07-09,250.0,New York State Dental Association PAC (NYSDAPAC),industry_association,neutral,April Nicole Mccants-Baskin,state_senate
2024-04-22,250.0,American Assoc. of Orthopedic Surgeons,industry_association,neutral,Rebecca A. Seawright,assembly
2022-05-21,250.0,Pharmacists Society of the State of New York,industry_association,unknown,Rebecca A. Seawright,assembly
2020-12-18,250.0,Pharmacists Society of the State of New York,industry_association,unknown,Rebecca A. Seawright,assembly
2025-07-11,250.0,Medical Society of the State of New York,industry_association,neutral,April Nicole Mccants-Baskin,state_senate
2020-06-19,250.0,Sedgwick Pharmacy Inc.,pharmacy,neutral,Jeffrey Dinowitz,assembly
2020-10-02,250.0,Johnson & Johnson,pharma,neutral,Jeffrey Dinowitz,assembly
2021-09-29,250.0,Pharmacists Society of the State of New York,industry_association,unknown,Nathalia Fernandez,state_senate
2025-06-16,250.0,Johnson & Johnson,pharma,neutral,Jamaal T. Bailey,state_senate
2026-05-11,250.0,Medical Society of the State of New York,industry_association,neutral,Jamaal T. Bailey,state_senate
2021-05-24,250.0,Medical Society of the State of New York,industry_association,neutral,Jamaal T. Bailey,state_senate
2020-04-28,250.0,Nurse Practitioners Of NY State PAC,industry_association,neutral,Amy Paulin,assembly
2026-02-02,250.0,MANHATTAN REPRODUCTIVE MEDICINE,hospital_health_system_provider,neutral,Jamaal T. Bailey,state_senate
2022-09-20,250.0,Advanced Southern Westchester Medical PC,hospital_health_system_provider,neutral,Nader J. Sayegh,assembly
2022-03-26,250.0,Clarkstown Medical Care,hospital_health_system_provider,neutral,Nader J. Sayegh,assembly
2026-05-18,250.0,Johnson & Johnson,pharma,neutral,Jamaal T. Bailey,state_senate
2024-07-25,250.0,Clarkstown Medical Care PC,hospital_health_system_provider,neutral,Nader J. Sayegh,assembly
2020-09-14,250.0,Johnson & Johnson,pharma,neutral,Jamaal T. Bailey,state_senate
2022-05-31,250.0,Johnson & Johnson,pharma,neutral,Jamaal T. Bailey,state_senate
2020-10-05,250.0,Northway Physical Therapy PC,hospital_health_system_provider,unknown,Nader J. Sayegh,assembly
2023-09-27,250.0,Northway Physical Therapy PC,hospital_health_system_provider,unknown,Nader J. Sayegh,assembly
2025-03-17,250.0,Integrated Medical Professionals,hospital_health_system_provider,neutral,Jamaal T. Bailey,state_senate
2022-06-16,250.0,Mt Carmel Pharmacy,pharmacy,neutral,Andrew Gounardes,state_senate
2024-10-10,250.0,Leadingage New York Pac,industry_association,neutral,Michelle Hinchey,state_senate
2023-05-17,250.0,Healthcare Association of New York State (HANYS),industry_association,unknown,Nily D Rozic,assembly
2022-06-11,250.0,Johnson & Johnson,pharma,neutral,Jeffrey Dinowitz,assembly
2025-03-17,250.0,Integrated Medical Professionals,hospital_health_system_provider,neutral,Amy Paulin,assembly
2023-04-21,250.0,New York State Dental Association PAC (NYSDAPAC),industry_association,neutral,Monica Piga Wallace,assembly
2026-05-07,250.0,Johnson & Johnson,pharma,neutral,Nily D Rozic,assembly
2024-08-19,250.0,New York State Dental Association PAC (NYSDAPAC),industry_association,unknown,Jamaal T. Bailey,state_senate
2024-06-11,250.0,Medical Society of the State of New York,industry_association,neutral,Nader J. Sayegh,assembly
2025-06-16,250.0,Johnson & Johnson,pharma,neutral,Amy Paulin,assembly
2024-07-26,250.0,SHS Medical Services PC,hospital_health_system_provider,neutral,Nader J. Sayegh,assembly
2024-09-11,250.0,"MIDDLETOWN LTC PHARMACY, LLC DBA HUDSON",pharmacy,neutral,Michelle Hinchey,state_senate
2022-03-14,250.0,New York State Dental Association PAC (NYSDAPAC),industry_association,unknown,Nily D Rozic,assembly
2025-03-24,250.0,Healthfirst,health_insurer,neutral,Amy Paulin,assembly
2022-10-19,250.0,Johnson & Johnson,pharma,neutral,Nikki Lucas,assembly
2025-06-17,250.0,Johnson & Johnson,pharma,neutral,Gustavo Rivera,state_senate
2026-06-09,250.0,Upstate Health Advocacy Project (UHAP),industry_association,neutral,Jacob Christopher Ashby,state_senate
2021-04-02,250.0,Healthcare Association of New York State (HANYS),industry_association,neutral,Michelle Hinchey,state_senate
2021-11-17,250.0,Johnson & Johnson,pharma,neutral,Jacob Christopher Ashby,state_senate
2023-03-07,250.0,American Assoc. of Orthopedic Surgeons,industry_association,neutral,Michelle Hinchey,state_senate
2020-11-12,250.0,Health Now Pac,industry_association,neutral,Monica Piga Wallace,assembly
2026-03-24,250.0,New York State Society of Anesthesiologists,industry_association,unknown,Nily D Rozic,assembly
2024-01-12,250.0,Pharmacists Society of the State of New York,industry_association,unknown,Grace Lee,state_senate
2021-07-08,250.0,Health Plan Association (HPA) PAC,industry_association,neutral,Carl Heastie,assembly
2025-11-10,250.0,HEALTH FIRST INSURANCE CO PAC,industry_association,neutral,Carl Heastie,assembly
2025-01-24,250.0,Healthcare Association of New York State (HANYS),industry_association,neutral,Grace Lee,state_senate
2025-02-21,250.0,Medical Society of the State of New York,industry_association,neutral,Grace Lee,state_senate
2025-07-30,250.0,PhRMA,pharma,neutral,Michaelle C. Solages,assembly
2024-05-23,250.0,Pharmacists Society of the State of New York,industry_association,unknown,Grace Lee,state_senate
2022-10-14,250.0,Chain Pharmarcy Assoiation PAC,industry_association,neutral,Carl Heastie,assembly
2023-05-05,250.0,Pharmacists Society of the State of New York,industry_association,unknown,Jen Lunsford,state_senate
2021-06-22,250.0,Pharmacists Society of the State of New York,industry_association,unknown,Jeremy Cooney,state_senate
2026-05-11,250.0,New York State Society of Anesthesiologists,industry_association,unknown,Jen Lunsford,state_senate
2025-09-29,250.0,Leadingage New York Pac,industry_association,neutral,Carl Heastie,assembly
2022-09-09,250.0,Johnson & Johnson,pharma,neutral,Gustavo Rivera,state_senate
2023-06-07,250.0,Health Plan Association (HPA) PAC,industry_association,neutral,William C. Conrad Ill,assembly
2021-04-02,250.0,Healthcare Association of New York State (HANYS),industry_association,unknown,William C. Conrad Ill,assembly
2022-07-01,250.0,American Assoc. of Orthopedic Surgeons,industry_association,neutral,Jeremy Cooney,state_senate
2021-05-26,250.0,Health Plan Association (HPA) PAC,industry_association,neutral,Jeremy Cooney,state_senate
2023-04-19,250.0,Healthcare Association of New York State (HANYS),industry_association,unknown,William C. Conrad Ill,assembly
2022-06-01,250.0,MVP Health Care,health_insurer,neutral,Angelo L Santabarbara,assembly
2024-08-12,250.0,New York Emergency Medicine,industry_association,neutral,Luis R. Sepulveda,state_senate
2025-04-14,250.0,American Assoc. of Orthopedic Surgeons,industry_association,neutral,Sarah Hart Clark,assembly
2021-07-06,250.0,Pharmacists Society of the State of New York,industry_association,unknown,Andrew Gounardes,state_senate
2024-02-12,250.0,American Assoc. of Orthopedic Surgeons,industry_association,neutral,Andrew Gounardes,state_senate
2020-11-02,250.0,Health Now Pac,industry_association,neutral,Robert G Ortt,state_senate
2024-10-17,250.0,Greater New York Hospital Association (GNYHA),industry_association,unknown,Shelley Mayer,state_senate
2022-08-16,250.0,Healthcare Association of New York State (HANYS),industry_association,unknown,Michael J. Norris,assembly
2021-04-27,250.0,Medical Society of the State of New York,industry_association,neutral,Jeremy Cooney,state_senate
2022-05-13,250.0,MVP Health Care,health_insurer,neutral,Angelo L Santabarbara,assembly
2024-02-06,250.0,Hearing Healthcare Alliance of New York,industry_association,neutral,Shelley Mayer,state_senate
2026-03-24,250.0,Medical Society of the State of New York,industry_association,neutral,Kwani B. O'Pharrow,assembly
2024-10-22,250.0,Medical Society of the State of New York,industry_association,neutral,Robert G Ortt,state_senate
2020-03-16,250.0,New York State Society of Anesthesiologists,industry_association,unknown,Nily D Rozic,assembly
2022-05-31,250.0,Medical Society of the State of New York,industry_association,neutral,Jeremy Cooney,state_senate
2022-10-20,250.0,Healthcare Association of New York State (HANYS),industry_association,unknown,William C. Conrad Ill,assembly
2026-05-29,250.0,MIDDLEPORT FAMILY HEALTH,hospital_health_system_provider,neutral,Robert G Ortt,state_senate
2020-12-04,250.0,American Assoc. of Orthopedic Surgeons,industry_association,neutral,Michael Gianaris,assembly
2021-05-07,250.0,Medical Society of the State of New York,industry_association,neutral,Patricia A. Fahy,assembly
2026-05-15,250.0,Medical Society of the State of New York,industry_association,neutral,Jen Lunsford,state_senate
2023-10-19,250.0,Independent Health Care Services,hospital_health_system_provider,neutral,Joseph A. Griffo,state_senate
2020-03-06,250.0,New York State Dental Association PAC (NYSDAPAC),industry_association,unknown,Michael J Fitzpatrick,assembly
2023-04-04,250.0,New York State Society of Anesthesiologists,industry_association,neutral,Michael J Fitzpatrick,assembly
2020-10-15,250.0,Cardiology For Life PC,hospital_health_system_provider,unknown,James Skoufis,state_senate
2020-07-08,250.0,Northwell Health,hospital_health_system_provider,neutral,Rebecca A. Seawright,assembly
2026-03-11,250.0,New York State Society of Anesthesiologists,industry_association,unknown,Michelle Hinchey,state_senate
2026-03-23,250.0,Healthcare Association of New York State (HANYS),industry_association,unknown,Matthew Slater,assembly
2020-10-19,250.0,Chain Pharmacy Association of New York State,industry_association,neutral,Rebecca A. Seawright,assembly
2023-08-23,250.0,Pfizer,pharma,unknown,William J Weber Jr.,state_senate
2020-10-22,250.0,Medical Society of the State of New York,industry_association,neutral,Rebecca A. Seawright,assembly
2020-01-17,250.0,Medical Society of the State of New York,industry_association,neutral,Rebecca A. Seawright,assembly
